,price,Address,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,Status,neworold,parking,Furnished_status,Lift,Landmarks,type_of_building,desc,Price_sqft
5226,3200000,"Chi 5, Greater Noida, Delhi NCR",875,28.432094,77.506766,2,2,,Ready to Move,Resale,1,Semi-Furnished,,,Flat,"
",3657.142857
5227,4500000,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",1150,28.69004822,77.34053802,3,2,2,Ready to Move,Resale,,Semi-Furnished,0,,Flat,"


                                This builder floor apartment is at 3rd floor. It faces east direction. It has reserved covered car parking for residents available. The age of construction for this builder floor apartment is between 10 to 15 years. High quality flooring of white marble are available in different rooms.
                            
more

",3913.043478
5228,3500000,"Noida Extension, Noida, Delhi NCR",1000,28.605958,77.444512,2,2,,Ready to Move,Resale,,Furnished,,,Individual House,"
",3500
5229,5950000,"Sector 118, Noida, Sector 118, Noida, Delhi NCR",1255,28.580262,77.403976,2,2,3,Ready to Move,Resale,,,,village -Shorkha,Flat,"
                    
                    
                    
                       based on Spanish theem
                    
                ",4741.035857
5230,4500000,"Panchsheel Hynish Greater Noida West, Greater Noida West, Greater Noida, Delhi NCR",1197,28.57949215,77.438215,2,2,,Ready to Move,Resale,1,,3,Near Hanuman Mandir Surajpur Road,Flat,"


                                Perfect 2 BHK  plus 1 Kids Room suited for complete family requirement with beautiful park and swimming pool view and have all the amenities one would wish for.Hanuman Temple walking distanceLocal markets walking distanceYatharth Hospital within 1kmSchools within 2kmGaur city mall within 3km
                            
more

",3759.398496
5231,3750000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1210,28.70019204,77.427474,2,3,,Ready to Move,Resale,,,,,Flat,"
",3099.173554
5232,4650000,"Sector 84, Sector 85, Faridabad, Delhi NCR",1350,28.4042306,77.3559561,3,2,3,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",3444.444444
5233,4000000,"Mehrauli, Ghaziabad, Delhi NCR",1080,28.65933,77.479254,2,2,,Ready to Move,Resale,,Unfurnished,,,Flat,"
",3703.703704
5234,5000000,"Techzone 4, Greater Noida, Delhi NCR",1360,28.5859957,77.4338341,3,3,3,,Resale,1,Unfurnished,,,Individual House,"
                    
                    
                    
                        This spacious Multistorey Apartment is located at 7th floor in a tower of total 26 floors. 
                    
                ",3676.470588
5235,8500000,"Sector 8, Faridabad, Delhi NCR",2000,28.362361,77.3353025,3,2,,Ready to Move,Resale,,Furnished,,,Flat,"
",4250
5236,4200000,"kamakhya villa, crossing republic road, near radha swami satsang, Greater Noida West, Greater Noida, Delhi NCR",1350,28.616035,77.443804,3,3,1,Ready to Move,Resale,,Semi-Furnished,,,Individual House,"
",3111.111111
5237,4500000,"Greater Noida West, Greater Noida, Sector 1, Greater Noida, Delhi NCR",1193,28.56681643,77.44775161,2,3,2,Ready to Move,Resale,1,,2,"5 min away from hospital, schools, police station, banks, resturants",Flat,"
                    
                    
                    
                       2BHK store study fully furnushed flat is available for immediate sale. it is located in very less dense society with max 14 floors . this flat is on first floor so will save you from using lift.
                    
                ",3772.003353
5238,4500000,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",900,28.63746404,77.3957075,2,2,2,,Resale,,Unfurnished,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool,",Flat,"


                                Located on DelhiMeerut expressway, a residential subUrbia with social infrastructure, multiplexes, shopping malls, ecology, educational centers & city infrastructures like metro rail, flyovers, byPasses, water supply, and adequate power. It is the prime residential area and the most preferred locality in NCR due to its proximity to Delhi. Gymnasium, Park, Reserved Parking, Security, Water Storage, ServiceGoods Lift, Visitor Parking, Maintenance Staff, Banquet Hall, Jogging and Strolling Track, Outdoor Tennis Courts, Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool,
                            
more

",5000
5239,3400000,"18th floor D block gaur global village, Crossings Republik, Ghaziabad, Delhi NCR",1050,28.630859,77.435943,2,2,2,Ready to Move,Resale,,,,,Flat,"
",3238.095238
5240,13000000,"Sector 9 Rohini, New Delhi - Rohini, Delhi NCR",950,28.71483231,77.12369537,2,2,1,Ready to Move,Resale,,Semi-Furnished,,,Individual House,"
",13684.21053
5241,5400000,"Greater Noida West, Noida, Delhi NCR",1175,28.60595894,77.44451141,2,2,3,Ready to Move,Resale,1,Furnished,,,Flat,"


                                Complete wooden work in kitchen and both bedrooms. 1 tv unit in master bedroom. 2 dressing table in both bedrooms. 2 vanity in both bathrooms. One bathroom is completely modified. Shower curtain in both bathrooms. Curtain rods, fans, lights, exhaust fans in bathrooms and kitchen, steel main gate.
                            
more

",4595.744681
5242,4200000,"761, f. F-1, Neeti Khand 1, Ghaziabad, Delhi NCR",800,28.6446455,77.3645325,2,2,1,Ready to Move,Resale,2,Semi-Furnished,0,,Flat,"
",5250
5243,20000000,"Sector 50, Noida, Delhi NCR",2550,28.57233416,77.36823177,4,4,,Ready to Move,Resale,,,,,Individual House,"
                    
                    
                    
                        This Multistorey Apartment is located at 5th floor in a building of total 7 floors. Prime facilities are easily accessible from this place with National Bank (0 km ). Other key neighbourhood are Noida Institute of Education Technology (1 km ). 
                    
                ",7843.137255
5244,9500000,"Sohna Road, Gurgaon, Sector 33, Gurgaon, Delhi NCR",1500,28.48012,77.101864,2,2,3,Ready to Move,New Property,,,,,Flat,"


                                  Builder Floor Apartment is located at the advantageous Ground floor in a tower of total 3 floors. Prime facilities are easily accessible from this place with ICICI Bank (0 km ). Other key neighbourhood are Dr Inderjeet Singh Institute of Banking And Insurance Management (2 km ). 
                            
more

",6333.333333
5245,6500000,"A1 FIRAT FLOOR SOUTHEND DLOOR sector 49 GURGAON, Sector 49, Gurgaon, Delhi NCR",1050,28.412109,77.049522,2,2,1,Ready to Move,Resale,1,,0,Near the paradise mall.,Individual House,"
                    
                    
                    
                       This spacious Builder Floor Apartment is located at 1st floor in a tower of total 3 floors.
                    
                ",6190.47619
5246,19000000,"Sector 43, Gurgaon, Delhi NCR",2000,28.4551851,77.0866744,4,4,,Ready to Move,Resale,,Semi-Furnished,,,Individual House,"
",9500
5247,9000000,"South City 2, Gurgaon, Delhi NCR",1124,28.4178669,77.0512457,2,2,,Ready to Move,Resale,,Furnished,,,Individual House,"
                    
                    
                    
                        This Builder Floor Apartment is located at 2nd floor in a building of total 2 floors. 
                    
                ",8007.117438
5248,3230000,"Noida Phase-2, Noida, Noida Extension, Greater Noida, Delhi NCR",950,28.604884,77.425914,2,2,1,,Resale,1,Unfurnished,,,Flat,"


                                 It is a 2 bed room apartment situated in Noida Extension. It is situated on fifth floor out of 20 floors in the tower and is also good space to live in. The Value for this Unit is kept at 32. 3 Lac. The Unit features 2 furnished bathroom and also has 1 balconies. It measures 950 Sq-ft of covered area. 
                            
more

",3400
5249,5800000,"Apna Enclave, Railway Station Road, Gurgaon, Sector 4, Gurgaon, Delhi NCR",950,28.48522885,77.01313186,2,2,2,Ready to Move,Resale,1,,0,"Nearby Railway Station Gurgaon, 3.5 km away from Rajeev Chowk, 2 km away from Gurgaon Bus Stand. The housing society is close to Gurgaon Dreamz mall.",Flat,"
                    
                    
                    
                       A well furnished and maintained 2bhk flat in a gated society ""Apna Enclave"". Having 24x7 connectivity on main road.
                    
                ",6105.263158
5250,5200000,"A-70., Amritpuri, New Delhi - South, Delhi NCR",900,28.558586,77.2511855,3,2,2,Ready to Move,Resale,,Semi-Furnished,0,,Individual House,"
                    
                    
                    
                       Newly constructed flat for sale.If any buyer wants to buy flat with terrace then price would be 65 Lakhs rupees only.For site visit and more detail, please contact me at 9311266389
                    
                ",5777.777778
5251,3060000,"T6, 1003 La Residentia, Tech Zone, Greater Noida, Delhi NCR",880,28.400922,77.51969,2,2,4,Ready to Move,Resale,,,,Close to a market and a school. Gaur Chowk also very near.,Flat,"


                                A tiny cosy nest for a bachelor pad or a newly married couple or someone who is about to. Apartment has had upgrades in furnishings and is lucky to be registered with GNIDA. Entire apartment gets excellent ambient light through the day. The floor has an excellent view. Awaiting the right owner. There is a view to the playing zone and there is a functional gym and pool. What else could one ask for. Just give me a call on 98999 65812. Our family has grown over the years and thats the only reason we are not shifting in  to the place.
                            
more

",3477.272727
5252,38000000,"Vasant Kunj, New Delhi - South, Delhi NCR",3000,28.5267279,77.1533259,4,4,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",12666.66667
5253,4200000,"SG Impression Plus Raj Nagar Extension, Raj Nagar Extension, Ghaziabad, Delhi NCR",1150,28.63618851,77.4336319,3,2,1,Ready to Move,Resale,1,Semi-Furnished,2,Rajnagar residency,Individual House,"


                                Facing the temple, here is the corner positioned 3BHK flat up for sale and is situated in one of the prime residential suburbs of Raj Nagar Extension, Ghaziabad. So, without having any second opinion, grab this property as early as possible to lead a contented lifestyle forever…!Property SpecificationsWith its most desirable east direction, this 100% vaastu compliant flat is aged between 5 to 10 years and is comfortably rested on the 8th floor of the 12-storeyed building.Benefited with freehold ownership rights & outfitted with lights & fan in all the rooms, this furnished flat comprises 3 bedrooms, 2 bathrooms, 1 balcony, a living cum dining area and a modular kitchen with cabinets & extended platform.Of the 3 bedrooms, 2 bedrooms are beautified with wardrobes whereas 1 bedroom is well-appointed with 1 bed. Designed in a western mode & outfitted with exhaust fans, 1 bathroom is attached whereas 1 bathroom is common.Overlooking the cricket stadium, the airy balcony is commonly connected between two of the bedrooms. Further, the living cum dining area is furnished with a 5 seater sofa set, 1 center table, a 6 seater dining table and a diwan.For a decent look, all the rooms are embraced with the vitrified tiles on the flooring.  FacilitiesThe key amenities/facilities like 1 covered parking slot for 2 cars, club house, kids play area, gym, park, intercom facility, 24hours water supply, 100% power backup, security guard and CCTV cameras are available here.LocalityThis residential property is located just 500m away from the Delhi-Meerut Expressway thus enjoys seamless connectivity to major parts of the city. Also, the well-known banquet hall and petrol pump are found close by this flat.The leading GD Goenka Public School, DPS and Parevartan School are found within 5kms from this residence. The notable Vardhan, Apex and Navjeevan Hospitals are accessible within 3 to 4kms for any healthcare issues. For easy commuting, you can access the Hindon River Metro Station at 6kms and different public transports next to this property.You can find the VVIP Style Mall next to the property and an upcoming KW Delhi 6 Mall within 2mins walking distance to accomplish your shopping needs. The renowned SBI Bank is available within the building to meet your banking services. Also, there is a double security due to SBI Bank within the society.
                            
more

",3652.173913
5254,11000000,"Block B, Sector 56, Gurugram, Delhi NCR, Sector 56, Gurgaon, Delhi NCR",1900,28.4270987,77.102836,3,2,3,Ready to Move,Resale,1,,1,,Individual House,"
                    
                    
                    
                       Very close and walking distance to Rapid Metro
                    
                ",5789.473684
5255,6000000,"Indirapuram, Ghaziabad, Delhi NCR",1080,28.63684824,77.367891,2,2,,Ready to Move,Resale,,,,,Flat,"
",5555.555556
5256,7230000,"Sector 70, Noida, Sector 70, Noida, Delhi NCR",1446,28.594127,77.38197233,3,2,4,Ready to Move,Resale,,,,,Flat,"
",5000
5257,4180000,"Shipra Suncity, Ghaziabad, Delhi NCR",760,28.6358105,77.3739109,2,2,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",5500
5258,7000000,"Subhash Nagar, sector 7, near Raj Mahel hotel, Subhash Nagar, Gurgaon, Delhi NCR",1100,28.466181,77.0239109,3,2,1,Ready to Move,Resale,10,Semi-Furnished,1,"near kalra car accessories, Raj Mahel Hotel",Flat,"
                    
                    
                    
                       We have 2BHK for sale this is available as of now
                    
                ",6363.636364
5259,4550000,"Raj Nagar Extension Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",1290,28.704924,77.43330743,2,2,4,Ready to Move,Resale,1,,3,VVIP Adress,Individual House,"
                    
                    
                    
                       one covered underground car parking with space for two vehicle parking
                    
                ",3527.131783
5260,3200000,"Sector 12 Pratap Vihar, Ghaziabad, Delhi NCR",850,28.64536095,77.41020966,2,2,,Ready to Move,Resale,,Unfurnished,,,Flat,"
                    
                    
                    
                       Builder floor apartment is available for sale. It has covered area of 850 sq-ft, it is a good location property. Please contact for more details.
                    
                ",3764.705882
5261,16000000,"Road No.44, Pitampura New Delhi - 34, Pitampura, New Delhi - West, Delhi NCR",1600,28.69756593,77.13392996,4,3,2,Ready to Move,Resale,2,,,,Flat,"
",10000
5262,2890000,"A-179/103 Shalimar garden, Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",700,28.6859684,77.35089874,2,2,1,Ready to Move,Resale,,Semi-Furnished,,"Ram vatica park, pannu chowk",Individual House,"
                    
                    
                    
                       Spacious,Secure
                    
                ",4128.571429
5263,5500000,"Indirapuram, Ghaziabad, Delhi NCR",1090,28.634588,77.35554172,2,2,1,Ready to Move,Resale,,,,,Flat,"
",5045.87156
5264,4600000,"Loni, Ghaziabad, Delhi NCR",1475,28.7662162,77.2705047,3,3,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",3118.644068
5265,5200000,"dda flats, Shahpur Jat, New Delhi - South, Delhi NCR",800,28.548633,77.213627,2,2,,Ready to Move,Resale,,Semi-Furnished,,Shiv mandir dda flats.,Flat,"
                    
                    
                    
                       Near 11 acre park and three metro station near aiims
                    
                ",6500
5266,2450000,"NH 24, Ghaziabad, Delhi NCR",840,28.683082,77.50921,2,2,,Ready to Move,Resale,,,,,Flat,"
",2916.666667
5267,3000000,"New Delhi, Kalkaji Extention, New Delhi - South, Delhi NCR",700,28.52831459,77.26622009,2,2,1,Ready to Move,Resale,,Furnished,,,Flat,"
                    
                    
                    
                       Builder floor apartment is available for sale. It covered area of 700 sq-ft, it is a good location property. Please contact for moredetails.
                    
                ",4285.714286
5268,3000000,"Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",760,28.685969,77.3508975,2,2,,Ready to Move,Resale,,Furnished,0,,Individual House,"
",3947.368421
5269,5800000,"Sector 8 Dwarka, New Delhi - Dwarka, Delhi NCR",648,28.5712739,77.07314,2,2,1,Ready to Move,Resale,1,Semi-Furnished,0,"The property is close to metro station, markets, and reputed school",Flat,"
                    
                    
                    
                       Semi Furnished neat and clean flat with 2 bedrooms, 2 bathrooms, modular kitchen for immediate sale
                    
                ",8950.617284
5270,3790000,"Mohan Garden, New Delhi - West, Delhi NCR",828,28.6330645,77.0331715,3,2,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",4577.294686
5271,7000000,"Indirapuram, Ghaziabad, Delhi NCR",1080,28.63527193,77.37039464,2,2,,Ready to Move,Resale,,,,,Flat,"
",6481.481481
5272,6000000,"Galaxy North Avenue Noida extension, Greater Noida West, Greater Noida, Delhi NCR",1570,28.61555862,77.42676544,3,3,2,Ready to Move,Resale,2,Semi-Furnished,2,Near by Gaur City public schools Noida extension,Individual House,"


                                Situated in Greater Noida West, a well-constructed 3BHK flat is available for sale. Surrounded by a well-developed area and located in a gated society, this 3BHK flat is perfect for those seeking comfortable dwelling for their loved ones. Property SpecificationsSpread over a super built-up area of 1570sqft, this well-planned 3BHK flat is ideally placed on the 1st floor of a high raised multi-storied building with a total of 15 floors.This unfurnished flat with north-south facing contains 3 bedrooms, 3 bathrooms, 3 balconies, a hall cum dining area, a modular kitchen, and a puja room. Moreover, the door of this flat faces the north direction.  Of the 3 bathrooms, 2 are attached to the bedrooms whereas another 1 is available for common use. In addition, geysers are available for hot water supply. 3 well-aligned balconies of this flat are connected to the drawing-room and bedrooms, whereas there is a utility attached to the kitchen. For your comfort and convenience, the modular kitchen of this flat is equipped with a platform, cabinets, and sink.  The wooden flooring is done in the master bedroom while the rest of the flooring of this flat contains flawless and shiny vitrified tiles.  FacilitiesThis property offers essential facilities like water supply, power backup, security guards, CCTV surveillance. Likewise, open parking space allotted to the residents of this flat to park your vehicle. This gated community hosts a list of modern amenities like a swimming pool, gym, play area, park, and many more.LocalitiesThe well-known market is located just next to this property, hence your daily needs will be easily available. Leading schools and medical health care centres are located within a short distance of 1km from this property. All kinds of public transports are readily available in this area. Furthermore, Noida City Center is just 3km away from this property. 
                            
more

",3821.656051
5273,4300000,"Greater Noida West, Greater Noida, Delhi NCR",1155,28.605958,77.444512,2,2,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",3722.943723
5274,3800000,"Tech Zone, Greater Noida, Delhi NCR",1267,28.43346417,77.50601239,3,2,3,Ready to Move,Resale,1,,,,Flat,"
",2999.210734
5275,11000000,"F 215, Rd to F Block, Block F, Sushant Lok 2, Sector 57, Gurugram, Haryana 122002, Sector 57, Gurgaon, Delhi NCR",1245,28.418819,77.087665,2,2,,Ready to Move,Resale,,,,,Individual House,"
",8835.341365
5276,9100000,"233, Sector 19, Pocket 1, Bharat Vandana Apartments(DDA flats), Dwarka, New Delhi, Sector 19 Dwarka, New Delhi - Dwarka, Delhi NCR",1050,28.5769715,77.0477254,2,2,1,Ready to Move,Resale,1,Semi-Furnished,0,"Very close to Dwarka Sector 10 Metro Station, and St. Marys School.",Flat,"
                    
                    
                    
                       Corner FlatNear Welcom Hotel, Pinnacle Mall
                    
                ",8666.666667
5277,3400000,"880., Tech Zone, Greater Noida, Delhi NCR",880,28.400922,77.51969,2,2,4,Ready to Move,Resale,,,,,Flat,"
",3863.636364
5278,6000000,"Sohna, Gurgaon, Delhi NCR",1264,28.266656,77.064897,2,2,2,Ready to Move,Resale,,,,,Flat,"


                                Owning a home is a dream of many. Now is the time to turn your dream into a reality. Located in one of the sought-after locales of Eldeco Accolade, Sohna, Gurgaon, this immaculate 2BHK Flat is up for sale. Built over a super area of 1264 sqft, this flat comprising a perfect combination of space with superb quality civil work promises a greater level of comfort to the residents. What is the wait for, seize this deal today.  Property specification   Unfurnished, this apartment is bathed in ample sunlight and invites loads of air into the rooms, thereby, keeping the ambience naturally lit and cooler. The well-planned Vaastu friendly layout of this abode features well-sized rooms, which are up to date with electrical fittings. Placed on the 1st floor of a 20-level building, this west-facing apartment comprises two bedrooms, two bathrooms, two balconies, living cum dining area, and a well-configured kitchen. The attached bathrooms designed in western style are outfitted with all the fittings. Overlooking the hill, play area, and pool are the wide balconies which are connected to the living room and one bedroom. The flooring of this flat is adorned with good quality tiles which are easy to maintain. FacilitiesThere is one covered parking slot available to park your vehicles systematically. Service lift and 2 passenger lifts are installed for your convenience as well as security guards are available for your safety. This flat is provided with adequate water supply and power backup round the clock.The society also has few more amenities such as Clubhouse, Swimming Pool, Gymnasium, Reserved Parking, Jogging and Strolling Track, Outdoor Tennis Courts, and Basketball court.  LocalityEasy accessibility to prime parts of the city and social resources make this apartment a fine place to live. At a short distance of 500m to 2km, you can find a K R Mangalam University, GD Goenka School, Hospital, and market. For fast commuting, buses, taxis, and autos are easily available from this area. HDFC Bank is located at 1km, therefore getting monetary help will be easy. 
                            
more

",4746.835443
5279,7500000,"Plot No-15, Ahinsa Khand -2, Near DPS School, Indirapuram Up, Pin-201014, Ahinsa Khand 2, Ghaziabad, Delhi NCR",1708,28.647852,77.384508,3,2,3,Ready to Move,Resale,2,,,Near DPS,Flat,"
",4391.100703
5280,4200000,"Plot no 866 Niti khand 1 Indirapuram Ghaziabad, Neeti Khand 1, Ghaziabad, Delhi NCR",1000,28.6446455,77.3645325,2,2,1,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",4200
5281,4700000,"flat G-2, plot 64, sector 6, Vaishali Ghaziabad, Sector 6 Vaishali, Ghaziabad, Delhi NCR",1100,28.64858818,77.35334015,3,2,1,Ready to Move,Resale,,Unfurnished,,,Flat,"
",4272.727273
5282,7500000,"Surajpur, Greater Noida, Delhi NCR",1825,28.5151375,77.495836,3,2,,Ready to Move,Resale,,Furnished,,,Flat,"
",4109.589041
5283,5550000,"B-313, Vijaya Apartments, Ahinsa Khand - 2, Indirapuram, Indirapuram, Ghaziabad, Delhi NCR",1280,28.64208009,77.38104759,2,2,3,Ready to Move,Resale,1,,2,Near Shipra Sun City Mall.,Individual House,"
                    
                    
                    
                       Multistorey apartment is available for sale. It covered area of 1280 sq-ft, it is a good location property. Please contact for moredetails.
                    
                ",4335.9375
5284,3400000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",920,28.70405388,77.43733215,2,2,2,Ready to Move,Resale,,Semi-Furnished,,G d goenka global school.,Flat,"
                    
                    
                    
                       Spacious Semi Furnished 2BHK Apartment for SaleAdjacent to G D Goenka Global School and Parevartan School.. Best Location of Rajnagar Extension.. On Main Road
                    
                ",3695.652174
5285,7200000,"Sector 85, Gurgaon, Delhi NCR",1587,28.405706,76.953427,3,3,,Ready to Move,Resale,,,,,Flat,"
",4536.862004
5286,4000000,"Greater Noida West, Greater Noida, Delhi NCR",1040,28.606945,77.45557857,2,2,,Ready to Move,Resale,,,,,Flat,"
",3846.153846
5287,11100000,"79 sant nagar., Sant Nagar - East of Kailash, New Delhi - South, Delhi NCR",1200,28.5543715,77.251878,3,3,2,Ready to Move,Resale,1,Semi-Furnished,1,Nr Kailash colony metro station and walking distance from Nehru Place,Flat,"


                                Nestled just 1000m away from the Kailash colony Metro Station, is this exceptionally appealing 3BHK Builder floor, available for sale. Elegantly designed and absolutely ready to move, this property is situated in the happening location of Sant Nagar East of Kailash, New Delhi.Property SpecificationsOccupying a superbuiltup area of 1200 sqft, this builder floor with tranquil surroundings invites ample amount of natural light and fresh air, to bestow a healthy and cheerful living to its residents. Superbly positioned on the 1st floor with 3 BED 3 TOILET
                            
more

",9250
5288,16700000,"Sector 109, Gurgaon, Sector 109 Block T, Gurgaon, Delhi NCR",2630,28.51083403,77.003159,4,4,4,Ready to Move,Resale,1,,2,,Individual House,"


                                conveniently located on First floor..Chintels Paradiso located in Sector 109 , Gurgaon has amazing luxury flats available from INR 1.0 Cr to 2.29 Cr.. Chintels Paradiso is part of Chintels India development called CHINTELS METROPOLIS with over 20 million square feet of includes an integrated Township, Group Housings, Commercials, Malls, IT Park, Institutional areas.Chintels Paradiso is an State of Art Modern Development of 1.1 million sqft luxurious high rise apartments located in the prime sector 109, Gurugram and just few km away from Indira Gandhi International Airport.9 high-rise towers surrounded by beautiful landscapes and luxurious villas, It is a place to experience sophisticated and modern living. Uniquely and strategically conceived to fulfill every need of yours, Chintels Paradiso is your peaceful abode.
                            
more

",6349.809886
5289,6500000,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1250,28.63929749,77.37432187,2,2,4,Ready to Move,Resale,1,,3,,Flat,"


                                I am the direct owner of this property. I would prefer to sell directly to an individual avoiding agents. Please contact me personally on email ONLY with your name and we can connect accordingly. Phone enquires may not be answered. shipraneon904gmail.com.
                            
more

",5200
5290,13000000,"Sector 102, Gurgaon, Delhi NCR",1889,28.4763113,76.9716096,3,3,,Ready to Move,Resale,,,,,Flat,"
",6881.948121
5291,8440000,"Vikaspuri, New Delhi - West, Delhi NCR",880,28.64606,77.07101956,2,2,,Ready to Move,Resale,,,,,Flat,"
",9590.909091
5292,16000000,"410 Sector 28, Sector 28, Faridabad, Delhi NCR",2400,28.43327522,77.31428528,4,5,2,,New Property,1,Unfurnished,,,Flat,"
                    
                    
                    
                       410 sector 28, Faridabad! luxurious builder floor! all floors available! Contact 9 8 9 1 8 7 8 4 8 1!
                    
                ",6666.666667
5293,4000000,"Govindpuram, Ghaziabad, Delhi NCR",1240,28.6896453,77.4933302,2,2,,Ready to Move,Resale,,Furnished,,,Individual House,"
",3225.806452
5294,6000000,"Sector 11, Faridabad, Delhi NCR",1350,28.3748149,77.3195231,3,2,,Ready to Move,Resale,,Semi-Furnished,,,Individual House,"
",4444.444444
5295,12000000,"Sector 37D, Gurgaon, Delhi NCR",1765,28.44585574,76.99100125,3,3,3,,New Property,,Furnished,,,Individual House,"


                                Multistorey Apartment is located at the advantageous 11th floor in a tower of total 25 floors. The location has easy access to, Blue Max India (1 km ), Gurgaon Central Cooperative Bank (1 km ), Basai Dhankot Railway Station (3 km ) and Central Mall (6 km ).
                            
more

",6798.866856
5296,6400000,"Indirapuram, Ghaziabad, Delhi NCR",1231,28.634588,77.35554172,2,2,2,Ready to Move,Resale,,,,,Flat,"
",5199.025183
5297,14000000,"5/777, ground floor., Sector 5 Vaishali, Ghaziabad, Delhi NCR",2240,28.643642,77.34532,4,3,1,Ready to Move,Resale,1,Furnished,0,"Reputed schools,hospitals and malls are nearby. Metro Station is 500 m",Flat,"
                    
                    
                    
                       The property is situated in a gated society with security system . The society has a park of its own. The local shopping place and the vegetables and fruit market is at a distance of 100 mtrs.
                    
                ",6250
5298,4800000,"A9, Garjia Apartment, Abhay Khand 3, Indirapuram, Ghaziabad, Delhi NCR",1000,28.63708033,77.34454208,2,2,2,Ready to Move,Resale,,,,"Near Francis School, Shopping Malls, Banks, Schools, Hospitals, Temple",Individual House,"


                                Located very close to Delhi Border. Since this is facing well maintained park, East Facing so the early morning Sun Rays comes to Balcony and Kitchen. With 24 hours of water and electricity supply, the maintenance staff is available on call. Schools, Banks, Malls, Daily Need Stores, More Value Store is just 5 minutes walk. Fresh Fruits and Vegetable Market is 2 minutes.
                            
more

",4800
5299,4800000,"house no. 515, f.floor, sector-1, vaishali, near max hospital, Sector 1 Vaishali, Ghaziabad, Delhi NCR",969,28.6341305,77.3338579,3,2,1,Ready to Move,Resale,1,Furnished,0,"less then 2 km from metro station, Max hospital,school,shopping marts.",Individual House,"
                    
                    
                    
                       south facing,near by mahagun metro maa, nearest to max hospital, near by restaurants,gyms,school,parks. Peace full  place, friendly neighbors.
                    
                ",4953.560372
5300,6000000,"220 gali no 7, Padam Nagar, New Delhi - Central, Delhi NCR",990,28.6663496,77.1888195,3,2,1,Ready to Move,Resale,1,Unfurnished,1,,Flat,"


                                The property is near to Sarai Rohilla Railway Station. The house is near is near to Pratap Nagar and Shastri Nagar Metro station on Red Line.The property will provide affordable, lovely living to the middle class neucleur family. The house was built for personal use . thats why all the flats was built with best of the material. It was not made for profit.
                            
more

",6060.606061
5301,5500000,"Vishwas Nagar, New Delhi - East, Delhi NCR",900,28.661627,77.2948621,2,2,,Ready to Move,Resale,,Semi-Furnished,,,Individual House,"
",6111.111111
5302,17500000,"h.no 3124, sector 56, faridabad, Sector 56, Faridabad, Delhi NCR",2345,28.33073616,77.28443146,6,6,2,Ready to Move,Resale,,Unfurnished,,,Individual House,"
                    
                    
                    
                       A residential house is available for sale. it is a good location. Please contact for more details.
                    
                ",7462.686567
5303,3300000,"Bhopura, Ghaziabad, Delhi NCR",1120,28.7005505,77.3286995,2,2,,Ready to Move,Resale,,Furnished,,,Individual House,"
                    
                    
                    
                        This Multistorey Apartment is located at 8th floor in a building of total 13 floors. The location has easy access to, Anita Hospital (0 km ), Nikita Inter College (1 km ), Bank of India (1 km ) and Vaishali Metro Station (9 km ). 
                    
                ",2946.428571
5304,4200000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1350,28.70342055,77.41593637,3,2,,Ready to Move,Resale,,,,,Flat,"
",3111.111111
5305,6150000,"Sector 118, Noida, Delhi NCR",1260,28.58416502,77.40649171,3,2,3,Ready to Move,Resale,,,,,Flat,"
",4880.952381
5306,17000000,"Sushant Lok 1, Gurgaon, Delhi NCR",1800,28.454191,77.0837996,3,3,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",9444.444444
5307,6000000,"Kosmos. sector -128, tower 17, Noida Greater Noida Express Way, Noida, Delhi NCR",1400,28.50012207,77.40776062,3,3,3,Ready to Move,Resale,,Semi-Furnished,,,Individual House,"
                    
                    
                    
                       one of the best wooden wonk has done. property registred no bank loan.
                    
                ",4285.714286
5308,4000000,"Noida Extension, Greater Noida, Delhi NCR",1275,28.604884,77.425914,3,2,3,Ready to Move,Resale,1,Unfurnished,,,Flat,"
",3137.254902
5309,5200000,"Noida Extension, Noida, Delhi NCR",1225,28.6184587,77.42598735,2,2,,Ready to Move,Resale,,,,,Flat,"
",4244.897959
